country,location_name,year,latitude,longitude,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination
Bahamas,Nassau,2025,25.0833,-77.35,24.223970037453185,21.128464419475655,126.49812734082397,1017.5655430711611,0.06161048689138576,82.03370786516854,47.827715355805246,26.915355805243443,9.985018726591761,0.0,28.70936329588015,258.7644194756555,72.79026217228464,1.8499999999999999,1.1467228464419477,11.639063670411986,20.737322097378275,1.1872659176029963,1.453183520599251,50.91760299625468
Bahrain,Manama,2024,26.238467248908293,50.58121834061136,32.7117903930131,19.66768558951965,223.764192139738,1005.6593886462882,0.0,50.66812227074236,3.3668122270742358,36.88515283842795,9.875545851528384,6.986899563318778,32.355021834061134,449.26331877729257,153.27467248908297,22.261200873362444,38.25779475982533,59.93183406113537,167.49423580786026,3.074235807860262,6.74235807860262,48.62882096069869
Bahrain,Manama,2025,26.2361,50.5831,31.663940520446097,19.43977695167286,257.1598513011152,1007.7620817843866,0.0007063197026022305,41.13382899628253,2.479553903345725,35.120074349442376,9.705947955390334,8.3364312267658,31.973977695167285,742.2970260223049,91.88475836431226,44.99488847583643,37.13135687732342,86.39224907063196,244.38018587360597,3.7769516728624537,9.066914498141264,50.82899628252788
Bangladesh,Dhaka,2024,23.721223684210525,90.40944736842106,29.846491228070175,15.147368421052631,205.50877192982455,1004.0833333333334,0.37399122807017543,59.95614035087719,42.18859649122807,33.6640350877193,9.557017543859649,3.580263157894737,21.926754385964912,1027.0445175438597,65.06666666666666,35.45625,23.539649122807017,65.76203947368421,79.62521929824561,2.662280701754386,5.276315789473684,48.69298245614035
Bangladesh,Dhaka,2025,23.7231,90.4086,32.717537313432835,14.422388059701492,213.40298507462686,1004.3022388059702,0.33384328358208953,43.02985074626866,46.365671641791046,35.41268656716418,9.522388059701493,3.729850746268657,17.8294776119403,966.7975746268656,73.5,36.68108208955224,33.34141791044776,73.93994402985074,80.9816791044776,3.041044776119403,6.014925373134329,50.65298507462686
Barbados,Bridgetown,2024,13.1,-59.61871184210526,28.227192982456142,22.976315789473684,92.71052631578948,1012.4956140350877,0.18416666666666667,80.39035087719299,48.083333333333336,32.410964912280704,9.942982456140351,3.5039473684210525,31.88859649122807,232.2212149122807,42.184649122807016,2.0826491228070174,1.7641973684210528,8.218780701754387,15.732407894736843,1.1578947368421053,1.3333333333333333,48.75438596491228
Barbados,Bridgetown,2025,13.1,-59.6167,26.65917602996255,25.11123595505618,87.70037453183521,1013.1011235955057,0.10737827715355805,80.21348314606742,52.48689138576779,29.52247191011236,9.97752808988764,0.0033707865168539327,35.77453183520599,234.06997752808988,57.50187265917603,1.6924531835205991,0.9128464419475655,16.04377902621723,33.006220973782774,1.449438202247191,1.857677902621723,51.07865168539326
Belarus,Minsk,2024,53.9,27.56870305676856,15.893013100436681,16.65371179039301,208.06113537117903,1016.6288209606987,0.11703056768558952,64.73799126637554,45.53711790393013,14.9353711790393,9.637991266375545,3.647598253275109,22.253275109170307,304.74781659388645,63.04628820960699,14.050262008733625,5.019519650655022,12.316768558951965,14.720262008733625,1.3755458515283843,1.703056768558952,48.62882096069869
Belarus,Minsk,2025,53.9,27.5667,11.609665427509293,17.73903345724907,219.58736059479554,1015.2862453531599,0.07895910780669145,69.09293680297398,50.94423791821561,9.900743494423793,9.479553903345725,2.542007434944238,21.935315985130114,384.8481412639405,53.100371747211895,22.793513011152417,6.547899628252788,17.410631970260223,20.814219330855018,1.516728624535316,1.9851301115241635,50.82899628252788
Belgium,Bern,2024,51.1,4.75,17.4,22.0,250.0,1013.0,0.12,63.0,75.0,17.4,10.0,4.0,23.0,163.6,81.5,4.1,2.9,1.8,3.4,1.0,1.0,41.0
Belgium,Brussels,2024,50.83130263157895,4.331302631578947,15.603070175438596,15.249561403508773,208.53070175438597,1016.4166666666666,0.09337719298245614,73.8201754385965,49.57017543859649,14.892543859649123,9.223684210526315,3.1723684210526315,22.263157894736842,316.93859649122805,64.66052631578947,23.974166666666665,2.765504385964912,15.217083333333333,19.851228070175438,1.4517543859649122,2.026315789473684,48.42982456140351
Belgium,Brussels,2025,50.8333,4.3333,13.206319702602231,15.719330855018587,177.73234200743494,1017.453531598513,0.06866171003717472,72.35687732342008,32.29368029739777,12.067657992565055,9.389962825278811,1.7661710037174723,20.013382899628255,407.6671003717472,43.45724907063197,42.60364312267658,3.8918773234200743,24.94267657992565,32.26840148698885,1.8513011152416357,2.8104089219330857,50.858736059479554
Belgium,S-Gravenbrakel,2025,50.6,4.1333,14.917391304347827,19.42608695652174,190.56521739130434,1015.1304347826087,0.030869565217391304,77.34782608695652,52.17391304347826,14.07391304347826,10.0,0.9347826086956522,23.63478260869565,282.8086956521739,45.0,18.242608695652173,1.48,12.000869565217391,17.79217391304348,1.173913043478261,1.5217391304347827,41.69565217391305
Belgium,S-Gravenjansdijk,2024,51.25,3.631492462311558,15.659798994974876,18.057286432160804,204.8140703517588,1016.2713567839196,0.11633165829145728,73.77386934673366,63.05527638190955,14.849246231155778,9.117587939698494,3.036180904522613,25.069849246231154,334.3487437185929,62.574874371859295,25.423417085427136,4.19178391959799,14.751633165829144,19.827437185929647,1.4170854271356783,1.9597989949748744,46.89447236180904
Belgium,S-Gravenjansdijk,2025,51.25,3.6333,13.061206896551724,17.701724137931034,179.9655172413793,1017.4568965517242,0.056293103448275865,73.21120689655173,52.62931034482759,11.72844827586207,9.292241379310346,1.8849137931034483,23.570689655172412,414.9980603448276,45.96120689655172,39.76702586206897,5.589870689655172,23.56596982758621,30.57125,1.7586206896551724,2.689655172413793,52.63793103448276
Belgium,S-Gravenjansdyk,2024,51.25,3.6300000000000003,16.341666666666665,21.78333333333333,218.33333333333334,1015.75,0.16083333333333333,67.58333333333333,67.41666666666667,15.758333333333333,10.0,4.333333333333333,27.266666666666666,183.45000000000002,89.88333333333333,3.6833333333333336,1.6333333333333335,2.4583333333333335,4.058333333333334,1.0,1.0,31.583333333333332
Belgium,S-Gravenstaffel,2024,50.88,2.98,15.5625,17.125,271.875,1011.375,0.18875,80.5,67.1875,15.11875,8.1875,4.125,25.5125,199.65,86.44375,3.0,1.025,4.675,5.975,1.0625,1.125,80.625
Belize,Belmopan,2024,17.25,-88.7687207048458,24.026872246696037,5.100440528634361,195.863436123348,1012.1629955947136,0.1122907488986784,94.7533039647577,74.59471365638767,26.908810572687226,4.859030837004405,3.0440528634361232,9.576651982378856,217.71441850220265,30.26519823788546,0.3993964757709251,0.3002114537444934,4.836753303964757,7.360409691629957,1.0088105726872247,1.0704845814977975,48.713656387665196
Belize,Belmopan,2025,17.25,-88.7667,21.998501872659176,4.130711610486892,144.75655430711612,1013.3295880149813,0.18104868913857677,96.73408239700375,84.55430711610487,23.53071161048689,2.745318352059925,0.0,8.038576779026219,246.14007490636703,53.19850187265918,0.9776591760299627,0.498183520599251,9.86320224719101,15.230973782771535,1.1535580524344569,1.307116104868914,50.90262172284644
Benin,Porto-Novo,2024,6.481302631578948,2.6186973684210524,29.106578947368423,14.606140350877192,215.5219298245614,1012.8464912280701,0.1062719298245614,72.6140350877193,50.89035087719298,32.23201754385965,9.195175438596491,5.615789473684211,18.614912280701752,508.71228070175437,52.75570175438596,2.858530701754386,1.4542543859649122,24.944166666666664,49.44552631578947,1.7763157894736843,2.8201754385964914,48.64035087719298
Benin,Porto-Novo,2025,6.4833,2.6167,28.514126394052045,11.739405204460967,219.6728624535316,1012.8698884758364,0.13438661710037175,79.60594795539033,52.739776951672866,31.932713754646837,9.242379182156133,3.5925650557620816,14.563197026022305,414.81951672862454,56.0817843866171,4.33546468401487,1.7798513011152417,32.39975836431227,56.54604089219331,2.2379182156133828,3.446096654275093,50.84014869888476
Bhutan,Thimphu,2024,27.48130263157895,89.6,12.683333333333334,6.0622807017543865,150.0,1010.3421052631579,0.3341228070175439,77.70614035087719,65.05263157894737,12.439035087719297,9.140350877192983,2.3280701754385964,8.810087719298245,348.4315789473684,67.80657894736842,1.157938596491228,1.7071271929824563,8.604802631578947,10.754890350877192,1.1096491228070176,1.236842105263158,48.69298245614035
Bhutan,Thimphu,2025,27.4833,89.6,14.576579925650558,9.133828996282528,139.19702602230484,1008.2007434944238,0.37565055762081784,60.53531598513011,66.79925650557621,14.143494423791822,9.50557620817844,4.391078066914498,11.25167286245353,449.5087360594796,104.25650557620818,1.9902973977695166,1.513011152416357,11.46724907063197,15.575762081784386,1.2936802973977695,1.6022304832713754,50.83271375464684
Bolivia,National,2024,-11.181284955752211,-67.08128495575221,24.008407079646016,4.751769911504425,205.85398230088495,1012.3407079646017,0.048761061946902655,66.3141592920354,31.530973451327434,25.096017699115045,8.68141592920354,4.199115044247788,8.076991150442478,547.836592920354,20.733185840707964,0.42412831858407085,0.33531858407079645,35.17281415929204,44.95437168141593,1.907079646017699,3.2920353982300883,48.557522123893804
Bolivia,National,2025,-11.1833,-67.0833,21.37276119402985,4.219776119402986,222.2462686567164,1011.6753731343283,0.15921641791044777,85.73134328358209,50.67910447761194,22.28917910447761,7.2835820895522385,0.0029850746268656717,7.896268656716417,323.70167910447765,23.865671641791046,1.4454850746268657,0.20777985074626867,11.816529850746269,12.011194029850746,1.2388059701492538,1.5261194029850746,50.88805970149254
Bolivia,Sucre,2024,-19.041212444444444,-65.25968711111112,12.537777777777778,5.980888888888889,72.83555555555556,1015.8355555555555,0.019422222222222223,63.635555555555555,31.057777777777776,12.330666666666668,9.977777777777778,2.704888888888889,8.591555555555557,399.418,56.07688888888889,2.243688888888889,1.2686222222222223,9.339333333333332,14.497733333333333,1.191111111111111,1.448888888888889,48.55555555555556
Bolivia,Sucre,2025,-19.0431,-65.2592,10.679477611940298,5.388432835820895,83.13432835820896,1015.5634328358209,0.12272388059701493,78.67910447761194,45.6455223880597,10.424253731343283,9.552238805970148,0.00671641791044776,8.40820895522388,323.2046641791045,48.86194029850746,8.367798507462687,11.02544776119403,7.347537313432836,7.857667910447761,1.0746268656716418,1.2014925373134329,50.88805970149254
Bosnia and Herzegovina,Sarajevo,2024,43.85,18.38129694323144,19.579912663755458,7.867248908296943,186.48471615720524,1017.1091703056769,0.23580786026200873,59.506550218340614,39.68995633187773,19.572489082969433,9.526200873362445,4.244541484716157,11.814410480349345,313.7713973799126,75.06462882096069,9.560436681222708,15.749606986899563,22.35565502183406,27.073144104803493,1.6943231441048034,2.7598253275109172,48.60698689956332
Bosnia and Herzegovina,Sarajevo,2025,43.85,18.3833,14.294795539033458,7.173977695167286,168.33828996282529,1018.7732342007434,0.10297397769516729,65.31598513011153,36.33828996282528,13.971375464684016,9.391078066914497,3.4241635687732344,9.272490706319703,368.81022304832715,67.00743494423791,12.91492565055762,11.435613382899628,28.316691449814126,34.00217472118959,2.026022304832714,3.163568773234201,50.858736059479554
Botswana,Gaborone,2024,-24.64858515283843,25.910746724890828,27.055458515283842,13.497379912663757,129.6768558951965,1018.3799126637555,0.021179039301310043,25.76419213973799,13.030567685589519,26.120960698689956,9.899563318777293,8.669868995633188,16.79956331877729,323.0414847161572,80.0764192139738,3.3473799126637553,3.1014847161572052,11.706026200873362,16.50255458515284,1.244541484716157,1.497816593886463,48.620087336244545
Botswana,Gaborone,2025,-24.6464,25.9119,21.232342007434944,12.55910780669145,85.72490706319702,1021.7100371747212,0.045985130111524164,53.60223048327138,26.44609665427509,21.27546468401487,9.937918215613383,6.600743494423791,14.784014869888477,846.2340148698885,57.03345724907063,16.612862453531598,8.503122676579926,22.773568773234203,23.138066914498143,1.7695167286245352,2.6059479553903344,50.8550185873606
Brazil,Brasilia,2024,-2.0812849557522126,-58.16871504424779,26.89646017699115,5.203097345132743,89.95575221238938,1011.1902654867257,0.10991150442477876,67.429203539823,37.597345132743364,29.012389380530973,9.216814159292035,4.6730088495575215,8.01504424778761,368.61235398230093,34.5287610619469,0.6012522123893805,0.43910619469026546,14.219557522123893,18.21716371681416,1.4380530973451326,1.8805309734513274,48.557522123893804
Brazil,Brasilia,2025,-2.0833,-58.1667,22.679400749063667,4.057303370786516,88.29588014981273,1010.9737827715355,0.2148689138576779,90.78277153558052,64.70786516853933,24.588389513108616,6.153558052434457,0.0026217228464419473,7.679400749063671,254.56554307116104,36.52808988764045,0.8418539325842697,0.18500000000000003,8.065861423220975,8.838426966292134,1.142322097378277,1.2958801498127341,50.9250936329588
Brazil,Sao Paulo,2024,-23.53,-46.62,17.9,11.5,161.0,1022.0,0.09,90.0,100.0,17.9,10.0,5.0,13.2,647.5,3.5,38.0,25.0,13.1,35.9,1.0,2.0,89.0
Brunei Darussalam,Bandar Seri Begawan,2024,4.881302631578947,114.93130263157894,28.01359649122807,7.317543859649123,205.51754385964912,1008.5570175438596,0.5942543859649123,84.60526315789474,70.01754385964912,33.37543859649123,9.458333333333334,1.4587719298245616,13.026315789473685,497.66140350877197,42.58640350877193,3.783048245614035,2.9623903508771927,11.778640350877193,15.280197368421053,1.337719298245614,1.6140350877192982,48.91228070175438
Brunei Darussalam,Bandar Seri Begawan,2025,4.8833,114.9333,29.955018587360595,10.104089219330856,247.64684014869889,1007.635687732342,0.46315985130111526,73.63197026022304,71.86617100371747,36.50594795539033,9.644981412639405,1.5925650557620816,14.643122676579926,689.9193308550185,47.899628252788105,4.518401486988847,3.7398884758364312,18.986226765799255,20.11479553903346,1.6319702602230484,2.171003717472119,50.83271375464684
Bulgaria,Bogota,2024,43.31869162995594,24.7,22.243612334801764,12.484581497797357,157.66519823788545,1016.1585903083701,0.11374449339207049,43.0352422907489,33.16740088105727,21.4568281938326,9.54625550660793,5.050220264317181,15.587224669603525,273.30066079295153,74.38810572687224,5.164823788546255,2.623193832599119,13.170550660792951,16.247687224669605,1.3524229074889869,1.6387665198237886,48.47577092511013
Bulgaria,Bogota,2025,43.3167,24.7,18.945833333333333,11.522348484848486,193.5189393939394,1018.3522727272727,0.04318181818181818,47.375,31.727272727272727,18.194696969696967,9.820833333333333,3.9776515151515146,14.078030303030303,317.27500000000003,59.16287878787879,8.650852272727272,4.386041666666666,20.17340909090909,24.48376893939394,1.5833333333333333,2.2613636363636362,50.47348484848485
Bulgaria,Lom,2024,43.81,23.24,26.202777777777776,15.086111111111112,197.88888888888889,1013.0555555555555,0.23249999999999998,43.02777777777778,6.666666666666667,27.086111111111112,10.0,6.166666666666667,21.961111111111112,188.18055555555554,95.8138888888889,0.6777777777777777,0.6694444444444445,4.777777777777778,6.836111111111111,1.0277777777777777,1.0277777777777777,54.30555555555556
Bulgaria,Lom,2025,43.8139,23.2361,22.732432432432432,12.59189189189189,148.83783783783784,1017.5405405405405,0.003783783783783784,50.432432432432435,6.648648648648648,22.67297297297297,9.91891891891892,2.9945945945945946,14.932432432432432,269.05,52.2972972972973,7.829999999999999,1.8900000000000001,12.184999999999999,15.625,1.2972972972972974,1.4864864864864864,39.67567567567568
Bulgaria,Sofia,2024,42.68130837004406,23.318691629955946,20.01013215859031,10.480176211453745,167.59471365638765,1017.3039647577092,0.18616740088105727,49.27753303964758,35.42290748898679,19.44537444933921,9.687224669603523,4.600440528634361,14.977092511013216,339.8484581497798,69.66784140969163,16.206277533039646,6.434185022026432,18.27066079295154,23.552951541850224,1.5903083700440528,2.26431718061674,48.36563876651982
Bulgaria,Sofia,2025,42.6833,23.3167,15.614126394052043,7.800743494423792,198.63197026022306,1018.903345724907,0.07059479553903346,56.98884758364312,36.84386617100372,15.123420074349442,9.435315985130112,4.036431226765799,10.178438661710038,418.0449814126394,58.70631970260223,25.437843866171004,11.315260223048327,28.116561338289962,35.575018587360596,2.0148698884758365,3.1189591078066914,50.83271375464684
Burkina Faso,Ouagadougou,2024,12.37011842105263,-1.5218552631578948,30.583771929824564,15.806578947368422,173.9298245614035,1012.9122807017544,0.10596491228070176,49.1140350877193,27.57017543859649,31.821052631578947,9.019736842105264,6.1723684210526315,20.231578947368423,410.9910087719298,50.38333333333333,1.5607456140350877,1.1544298245614035,31.772850877192983,165.434649122807,1.969298245614035,3.43859649122807,48.63157894736842
Burkina Faso,Ouagadougou,2025,12.3703,-1.5247,28.746840148698883,17.33420074349442,171.12639405204462,1013.3754646840149,0.03706319702602231,57.40148698884759,10.49442379182156,29.069888475836432,8.982527881040893,3.250557620817844,20.55167286245353,454.56356877323424,69.17843866171003,3.109925650557621,1.2977509293680298,50.30143122676579,268.24804832713755,2.5315985130111525,4.858736059479554,50.82156133828996
Burundi,Bujumbura,2024,-3.3784672489082967,29.36,27.496943231441048,26.17772925764192,183.5109170305677,1013.1353711790393,0.18388646288209606,54.16593886462882,45.61572052401747,28.830567685589518,9.366812227074236,8.155021834061136,31.007860262008734,459.85829694323144,73.57292576419215,1.0609606986899565,0.8826637554585153,18.95650655021834,25.243515283842797,1.6637554585152838,2.1397379912663754,48.620087336244545
Burundi,Bujumbura,2025,-3.3761,29.36,25.731226765799256,4.8330855018587355,169.05947955390334,1015.6505576208178,0.21200743494423793,59.814126394052046,52.0,27.117100371747213,9.118959107806692,8.869516728624536,8.733457249070632,620.67156133829,76.7360594795539,3.865743494423792,2.254386617100372,36.87895910780669,38.26542750929368,2.3605947955390336,4.122676579925651,50.8550185873606
Cambodia,Phnom Penh,2024,11.55,104.91870305676856,29.799126637554586,11.07991266375546,171.2882096069869,1006.5371179039302,0.21790393013100437,75.36681222707423,55.23144104803494,34.007860262008734,9.637554585152838,1.6772925764192141,21.055458515283842,637.7995633187774,48.55633187772926,8.228406113537119,5.945742358078602,17.490589519650655,25.37377729257642,1.537117903930131,2.052401746724891,48.685589519650655
Cambodia,Phnom Penh,2025,11.55,104.9167,32.647014925373135,15.349253731343286,189.72761194029852,1005.75,0.10302238805970149,62.02238805970149,49.1044776119403,35.02873134328358,9.664179104477611,1.9156716417910447,20.095149253731343,583.7785447761194,78.27611940298507,11.871063432835822,11.205615671641791,36.1322947761194,38.63738805970149,2.291044776119403,4.1940298507462686,51.02985074626866
Cameroon,Bafoussam,2024,5.47,10.42,22.677777777777777,5.972222222222222,124.72222222222223,1012.9444444444445,0.6633333333333333,77.72222222222223,78.38888888888889,24.188888888888886,8.833333333333334,4.944444444444445,9.255555555555555,355.8611111111111,15.766666666666667,0.22777777777777775,0.15555555555555556,1.7666666666666666,3.3833333333333333,1.0,1.0,32.333333333333336
Cameroon,Douala,2024,4.05,9.7,27.6,13.0,212.0,1011.0,0.9,80.0,86.0,31.4,10.0,6.0,17.3,467.3,34.7,0.4,0.3,3.6,6.1,1.0,1.0,89.0
Cameroon,Douala,2025,4.0503,9.7,24.89189189189189,4.645945945945946,175.32432432432432,1014.6756756756756,0.3608108108108108,96.72972972972973,77.02702702702703,27.56756756756757,5.14054054054054,2.210810810810811,7.727027027027028,501.35,31.83783783783784,10.35,2.9,24.044999999999998,27.01,2.0,2.5405405405405403,39.62162162162162
Cameroon,Ngaoundere,2024,7.3184531250000004,13.581546875,24.7890625,8.628124999999999,130.58854166666666,1014.921875,0.35572916666666665,58.380208333333336,43.994791666666664,25.354166666666668,9.541666666666666,5.977083333333333,11.455729166666666,351.69140625,46.67604166666666,0.6716927083333334,0.522109375,18.77736979166667,41.55776041666667,1.6302083333333333,2.4479166666666665,47.328125
Cameroon,Ngaoundere,2025,7.3167,13.583299999999998,25.89439655172414,8.79353448275862,140.7543103448276,1017.1637931034483,0.13633620689655174,54.14655172413793,21.413793103448278,25.569827586206895,9.178879310344827,6.301293103448276,11.055172413793104,399.352801724138,66.53879310344827,2.0916163793103446,0.7655172413793103,33.36060344827586,82.0283620689655,2.168103448275862,3.9051724137931036,52.62931034482759
Cameroon,Yaounde,2024,3.87,11.52,29.79375,6.18125,202.125,1014.0625,0.31625,61.25,66.25,35.3375,8.5,6.3125,10.975,363.0,15.71875,1.1812500000000001,0.51875,3.8000000000000003,5.55625,1.0625,1.125,80.625
Canada,Ottawa,2024,45.41872070484582,-75.7,11.045374449339208,11.062114537444934,200.12334801762114,1015.9955947136564,0.2009691629955947,85.71806167400881,57.48898678414097,9.96387665198238,17.98193832599119,2.5726872246696035,17.359471365638765,333.02092511013217,44.5863436123348,8.968480176211454,2.7739207048458145,7.21806167400881,8.957290748898679,1.1409691629955947,1.2687224669603525,48.71806167400881
Canada,Ottawa,2025,45.4167,-75.7,5.520522388059701,10.56865671641791,198.02238805970148,1014.8358208955224,0.15156716417910446,84.65671641791045,54.332089552238806,3.225373134328358,19.513059701492537,0.0,18.598507462686566,459.8216417910448,65.6268656716418,12.398451492537314,4.208059701492537,12.508899253731345,13.11429104477612,1.3134328358208955,1.6305970149253732,50.88805970149254
Cape Verde,Praia,2024,14.930589519650654,-23.510982532751093,26.71004366812227,20.57117903930131,56.40174672489083,1013.829694323144,0.021615720524017466,68.57205240174673,42.35807860262009,29.625764192139737,9.811353711790394,4.458515283842795,25.53100436681223,214.13930131004366,62.63973799126637,0.7923580786026202,0.6787991266375546,22.20646288209607,73.35609170305678,1.6419213973799127,2.4541484716157207,48.5938864628821
Cape Verde,Praia,2025,14.9315,-23.5125,23.22453531598513,19.75836431226766,78.92565055762081,1014.1263940520446,0.007286245353159851,72.8996282527881,41.92565055762082,24.87360594795539,9.50631970260223,0.9353159851301115,24.587360594795538,261.37955390334577,73.68401486988847,1.1333828996282527,0.9813940520446097,31.175594795539034,102.84005576208178,2.1189591078066914,3.4944237918215615,50.8550185873606
Central African Republic,Bangui,2024,4.368697368421053,18.58130263157895,30.84780701754386,6.821052631578947,181.03070175438597,1011.171052631579,0.19114035087719297,55.60526315789474,45.75438596491228,33.27105263157895,9.828947368421053,6.93859649122807,9.999122807017544,410.8767543859649,32.338157894736845,0.5665131578947368,0.4267324561403509,17.040986842105262,27.12296052631579,1.5833333333333333,2.4035087719298245,48.64035087719298
Central African Republic,Bangui,2025,4.3667,18.5833,28.36914498141264,6.6669144981412645,191.7472118959108,1013.9479553903345,0.08992565055762082,69.3903345724907,33.39776951672862,29.58364312267658,9.299628252788104,5.719702602230483,8.45650557620818,507.47081784386614,49.698884758364315,1.6024163568773235,0.5776951672862454,39.21862453531598,52.11016728624536,2.4275092936802976,4.356877323420075,50.84014869888476
Chad,N'Djamena,2024,12.111218340611353,15.049685589519651,31.689956331877728,15.896943231441048,158.09170305676855,1011.3056768558952,0.10777292576419213,44.11353711790393,24.646288209606986,32.61310043668122,7.87117903930131,7.305240174672489,20.52532751091703,377.9766375545851,49.10131004366813,1.063777292576419,0.7739737991266376,34.82524017467249,130.1948034934498,2.078602620087336,3.646288209606987,48.60698689956332
Chad,N'Djamena,2025,12.1131,15.0492,31.180669144981415,17.71635687732342,144.47583643122675,1011.8252788104089,0.01828996282527881,42.78810408921933,9.0817843866171,30.894052044609666,6.721189591078067,5.890334572490707,20.803717472118958,406.54609665427506,67.76951672862454,2.8926022304832713,1.1333828996282527,61.036933085501865,243.16910780669144,2.83271375464684,5.66542750929368,50.84014869888476
Chile,Santiago,2024,-33.45,-70.66872070484581,9.398678414096917,5.1255506607929515,158.41409691629957,1017.5242290748898,0.08713656387665199,74.15418502202643,30.334801762114537,9.225991189427313,8.263436123348017,2.2471365638766523,9.840088105726872,3871.2099118942733,57.149339207048456,70.98612334801763,61.72147577092511,312.16455947136564,374.4735682819383,4.343612334801762,7.969162995594714,48.75330396475771
Chile,Santiago,2025,-33.45,-70.6667,9.949626865671641,4.053358208955224,164.72014925373134,1016.3320895522388,0.059589552238805965,81.03358208955224,23.130597014925375,9.83955223880597,7.441417910447761,0.004104477611940299,8.527611940298508,2348.575,47.53731343283582,100.19130597014926,121.40486940298509,100.4032276119403,101.8259328358209,3.791044776119403,8.667910447761194,50.89179104477612
China,Beijing,2024,39.929565789473685,116.38932894736843,19.4390350877193,9.09122807017544,173.68859649122808,1013.4912280701755,0.10302631578947367,54.17982456140351,11.135964912280702,19.712280701754384,9.586403508771928,1.13640350877193,14.831140350877194,2412.8269736842108,17.999122807017546,90.30967105263157,109.6842105263158,141.25206140350878,176.2761842105263,4.105263157894737,8.56140350877193,48.473684210526315
China,Beijing,2025,39.9289,116.3883,20.966542750929367,11.605204460966544,203.81412639405204,1011.6468401486989,0.05141263940520446,39.1635687732342,5.078066914498141,20.539776951672863,9.618215613382901,1.1063197026022307,15.04460966542751,2537.251115241636,37.888475836431226,97.95440520446097,103.06975836431226,139.64198884758363,169.03773234200744,4.182156133828996,9.011152416356877,50.83271375464684
Colombia,Bogota,2024,4.6,-74.08,13.5,4.7,117.0,1019.0,0.02,80.0,69.0,13.8,10.0,3.0,5.4,660.9,2.6,14.9,4.7,13.6,15.7,1.0,2.0,89.0
Colombia,Costa Rica,2024,6.43,-70.92,23.1,6.5,323.0,1017.0,0.05,95.0,92.0,25.5,2.0,5.0,9.1,205.3,4.4,0.3,0.0,0.5,0.5,1.0,1.0,41.0
Comoros,Moroni,2024,-11.704508771929824,43.242793859649126,25.757894736842108,17.020614035087718,208.26315789473685,1015.3421052631579,0.2243859649122807,74.25438596491227,67.85526315789474,27.900438596491227,9.75438596491228,8.286842105263158,20.904824561403508,237.46030701754384,54.20657894736842,0.47418859649122813,0.43453947368421053,7.7807236842105265,13.625877192982456,1.105263157894737,1.2280701754385965,48.45175438596491
Comoros,Moroni,2025,-11.7042,43.2403,26.675092936802976,18.513382899628255,217.79553903345726,1015.5315985130112,0.31089219330855017,72.68401486988847,60.89219330855018,29.34460966542751,9.765799256505575,9.889962825278811,23.027509293680296,230.7685873605948,59.75092936802974,0.8844237918215613,0.640278810408922,11.302193308550185,16.342583643122676,1.174721189591078,1.4052044609665428,50.82899628252788
Congo,Brazzaville,2024,-4.2596842105263155,15.281855263157894,29.773684210526316,7.8692982456140355,212.44736842105263,1012.719298245614,0.16219298245614033,59.11842105263158,48.078947368421055,30.923684210526318,8.534210526315789,8.253508771929825,11.680701754385964,600.5725877192982,69.6469298245614,2.4624122807017548,1.0543421052631579,19.67234649122807,28.508706140350874,1.6271929824561404,2.2719298245614037,48.42982456140351
Congo,Brazzaville,2025,-4.2592,15.2847,25.600371747211895,6.9211895910780665,215.27509293680296,1015.7472118959108,0.12609665427509292,76.78438661710037,54.10408921933085,27.440892193308553,7.476579925650558,4.958736059479555,9.130483271375464,664.9477695167286,66.39405204460967,6.3917843866171005,1.9792936802973975,35.67130111524163,37.21113382899628,2.312267657992565,3.907063197026022,50.84014869888476
Costa Rica,San Ignacio,2024,9.8,-84.16861052631579,17.800478468899524,6.863157894736842,101.05263157894737,1014.9952153110048,0.175933014354067,91.28708133971291,59.34928229665072,18.12822966507177,6.856459330143541,2.263157894736842,12.64688995215311,572.5507177033493,32.418181818181814,8.858803827751196,6.976722488038278,12.484545454545454,14.668444976076554,1.2727272727272727,1.569377990430622,46.11483253588517
Costa Rica,San Ignacio,2025,9.8,-84.1667,20.801304347826086,7.173913043478261,67.00434782608696,1015.1260869565217,0.07843478260869564,79.22173913043478,33.756521739130434,21.473913043478262,9.795652173913043,0.0,14.35695652173913,425.29086956521735,63.834782608695654,8.379695652173913,6.109826086956522,10.70104347826087,13.017565217391304,1.117391304347826,1.3608695652173912,52.68695652173913
Costa Rica,San Jose,2025,9.9333,-84.0833,20.85945945945946,5.3,75.45945945945945,1016.2432432432432,0.023783783783783784,88.89189189189189,39.45945945945946,21.535135135135135,9.427027027027027,0.0,11.037837837837838,681.75,48.4054054054054,14.48,5.965000000000001,14.844999999999999,16.794999999999998,1.4054054054054055,1.6756756756756757,39.810810810810814
Costa Rica,San Juan,2024,9.97,-84.08,23.75,10.893749999999999,159.125,1018.1875,0.19875,74.75,34.375,25.69375,9.8125,5.25,17.425,747.2625,6.4312499999999995,13.3,8.81875,19.8,21.85,1.6875,2.125,80.625
